customer_id,arrival_time,service_start_time,service_time,departure_time,waiting_time,system_time
56,230.91468917620472,239.17461827475032,2.0136907614681774,241.1883090362185,8.259929098545598,10.273619860013781
57,237.308476766841,241.1883090362185,5.739731098916592,246.9280401351351,3.879832269377488,9.61956336829408
58,241.8299221985401,246.9280401351351,2.161601242018711,249.0896413771538,5.098117936595003,7.259719178613722
59,248.9730084436404,249.0896413771538,5.109483441578584,254.1991248187324,0.11663293351341508,5.226116375092005
60,254.2472995652488,254.2472995652488,1.0855102718529244,255.3328098371017,0.0,1.085510271852911
61,255.2540172633944,255.3328098371017,4.790731349203917,260.1235411863056,0.07879257370731807,4.869523922911213
62,262.82270821735057,262.82270821735057,2.6286401365491203,265.4513483538997,0.0,2.6286401365491088
63,265.6499119716345,265.6499119716345,1.2294974989858845,266.8794094706204,0.0,1.229497498985893
64,271.80282511736345,271.80282511736345,2.9566606876360026,274.7594858049995,0.0,2.956660687636031
65,276.2916307000351,276.2916307000351,4.637659868779734,280.92929056881485,0.0,4.6376598687797355
66,280.7362041095789,280.92929056881485,3.8982167337298987,284.82750730254475,0.1930864592359285,4.091303192965825
67,286.175065921572,286.175065921572,4.792157156512181,290.9672230780842,0.0,4.792157156512189
68,287.94997399833983,290.9672230780842,5.472551021400848,296.4397740994851,3.0172490797443743,8.48980010114525
69,290.240046575305,296.4397740994851,3.5169298592126683,299.95670395869774,6.199727524180105,9.716657383392771
70,298.03922320234363,299.95670395869774,5.265522816607708,305.22222677530544,1.9174807563541094,7.183003572961809
71,300.2564895159995,305.22222677530544,5.720395198263953,310.9426219735694,4.965737259305968,10.686132457569897
72,302.5756643167029,310.9426219735694,5.823000128999657,316.765622102569,8.366957656866475,14.189957785866113
73,304.57498133043526,316.765622102569,4.739402216764169,321.5050243193332,12.190640772133747,16.930042988897924
74,311.5555913523198,321.5050243193332,5.769203744787251,327.27422806412045,9.949432967013365,15.718636711800627
75,313.36285804077806,327.27422806412045,4.024954847264166,331.2991829113846,13.911370023342386,17.93632487060654
76,317.10318358404953,331.2991829113846,2.1077743758031438,333.40695728718777,14.195999327335073,16.303773703138233
77,319.17911595439136,333.40695728718777,4.200896322295673,337.6078536094834,14.227841332796402,18.42873765509205
78,325.26846641954626,337.6078536094834,2.7477487775246336,340.35560238700805,12.339387189937156,15.08713596746179
79,329.97583761462374,340.35560238700805,3.572810867932272,343.9284132549403,10.379764772384306,13.952575640316581
80,333.9477193858434,343.9284132549403,5.202241538983703,349.130654793924,9.98069386909691,15.182935408080596
81,341.3107551623664,349.130654793924,1.825239085711042,350.955893879635,7.819899631557632,9.645138717268651
82,345.35484318797,350.955893879635,2.721488184995454,353.6773820646305,5.601050691665023,8.322538876660474
83,352.92844082728095,353.6773820646305,4.053063958765522,357.730446023396,0.748941237349527,4.802005196115033
84,360.1102099958578,360.1102099958578,1.8861626276096513,361.9963726234675,0.0,1.8861626276096786
85,365.60727941212997,365.60727941212997,4.5543735248115285,370.1616529369415,0.0,4.554373524811524
86,373.33586774037406,373.33586774037406,5.932444169834663,379.2683119102087,0.0,5.932444169834639
87,380.50963007901436,380.50963007901436,4.373196548917258,384.8828266279316,0.0,4.373196548917235
88,384.75454960232827,384.8828266279316,1.6733857633199558,386.55621239125156,0.12827702560332455,1.801662788923295
89,390.34911935085995,390.34911935085995,5.841773221864435,396.1908925727244,0.0,5.841773221864457
90,396.7723071697922,396.7723071697922,2.4943793768826903,399.2666865466749,0.0,2.494379376882705
91,400.1944704107239,400.1944704107239,2.3382066505768786,402.5326770613008,0.0,2.338206650576865
92,403.1635973154681,403.1635973154681,2.4732258125758873,405.636823128044,0.0,2.4732258125758904
93,407.7191474363634,407.7191474363634,5.999880416810361,413.71902785317377,0.0,5.999880416810356
94,412.051009222467,413.71902785317377,1.219202722390498,414.93823057556426,1.668018630706797,2.8872213530972886
95,417.6831369579183,417.6831369579183,1.2525858273039088,418.9357227852222,0.0,1.2525858273039034
96,424.89867955385046,424.89867955385046,1.4879831977851161,426.3866627516356,0.0,1.4879831977851268
97,429.8901575697377,429.8901575697377,4.971679775464754,434.86183734520245,0.0,4.971679775464736
98,431.91577815561413,434.86183734520245,2.0372615275105663,436.899098872713,2.9460591895883113,4.983320717098877
99,437.4357499223645,437.4357499223645,1.671302888029618,439.1070528103941,0.0,1.6713028880296292
100,444.74258555722116,444.74258555722116,2.913248547822724,447.6558341050439,0.0,2.913248547822718
101,450.7152088439711,450.7152088439711,4.496273020710182,455.2114818646813,0.0,4.496273020710191
102,457.0450600134389,457.0450600134389,4.600401286603449,461.64546130004237,0.0,4.600401286603471
103,462.78677947181563,462.78677947181563,5.97465237187778,468.7614318436934,0.0,5.974652371877767
104,469.82133387561635,469.82133387561635,5.943546920265394,475.76488079588177,0.0,5.943546920265419
105,471.78140763830487,475.76488079588177,3.55426270335432,479.3191434992361,3.9834731575768956,7.537735860931207
106,478.9916724974514,479.3191434992361,2.783075012650585,482.1022185118867,0.3274710017846587,3.110546014435272
107,480.5834042922998,482.1022185118867,5.76429731492526,487.86651582681196,1.5188142195868863,7.283111534512159
108,488.1087473281406,488.1087473281406,5.800623921881666,493.9093712500223,0.0,5.800623921881652
109,489.95755099959956,493.9093712500223,3.7984280410733775,497.7077992910956,3.9518202504227133,7.750248291496064
110,497.1421083531522,497.7077992910956,1.1552936222439583,498.8630929133396,0.5656909379434296,1.7209845601873894
111,500.1599938516058,500.1599938516058,2.6961625779024354,502.85615642950825,0.0,2.6961625779024416
112,504.34049886683874,504.34049886683874,1.3745920144901365,505.7150908813289,0.0,1.3745920144901334
113,506.7754434867446,506.7754434867446,5.068520968945127,511.84396445568973,0.0,5.0685209689451085
114,508.17259479750027,511.84396445568973,2.9252405990978834,514.7692050547876,3.6713696581894624,6.5966102572872956
115,514.8211541981797,514.8211541981797,3.8312472876542927,518.6524014858339,0.0,3.8312472876542643
116,521.0973166376505,521.0973166376505,2.624359355834437,523.721675993485,0.0,2.6243593558344855
117,524.6057435936473,524.6057435936473,2.310889706394669,526.9166333000419,0.0,2.3108897063946188
118,529.8260091765427,529.8260091765427,1.1677460446854289,530.9937552212281,0.0,1.167746044685373
119,537.447565873649,537.447565873649,5.609907797631825,543.0574736712808,0.0,5.609907797631877
120,541.248204029773,543.0574736712808,1.1324867900645383,544.1899604613453,1.8092696415078535,2.941756431572344
121,547.6955897282995,547.6955897282995,3.8424702506496584,551.5380599789491,0.0,3.842470250649626
122,555.2466517139835,555.2466517139835,1.3645123790740346,556.6111640930576,0.0,1.3645123790740854
123,561.7641210647838,561.7641210647838,2.3289637813609447,564.0930848461447,0.0,2.328963781360926
124,568.6257044356092,568.6257044356092,5.369209288761179,573.9949137243705,0.0,5.369209288761226
125,571.8644749571757,573.9949137243705,3.06898852376632,577.0639022481367,2.1304387671947325,5.199427290961012
126,579.26172962033,579.26172962033,5.104378059492882,584.3661076798229,0.0,5.104378059492888
127,585.3521974687918,585.3521974687918,5.971441375879261,591.3236388446711,0.0,5.971441375879294
128,588.5570853934565,591.3236388446711,2.184356364495544,593.5079952091667,2.766553451214577,4.950909815710133
129,594.3957098705862,594.3957098705862,2.3851880781267765,596.780897948713,0.0,2.3851880781268164
130,601.7197511960757,601.7197511960757,2.8353559177363903,604.555107113812,0.0,2.835355917736365
131,606.4650599979436,606.4650599979436,5.348358785918642,611.8134187838623,0.0,5.348358785918663
132,614.0365351317704,614.0365351317704,2.9527976037252834,616.9893327354956,0.0,2.95279760372523
133,617.2149371006204,617.2149371006204,5.990153282116474,623.2050903827369,0.0,5.9901532821164665
134,618.3505633385811,623.2050903827369,3.634725816953277,626.8398161996902,4.854527044155816,8.489252861109094
135,624.5496527116842,626.8398161996902,4.520604012469851,631.3604202121601,2.2901634880059873,6.81076750047589
136,627.6805457682639,631.3604202121601,5.137367996630342,636.4977882087904,3.6798744438962103,8.81724244052657
137,633.7622102312462,636.4977882087904,5.938820794910947,642.4366090037014,2.735577977544267,8.67439877245522
138,636.1436262133553,642.4366090037014,2.6802400762051923,645.1168490799066,6.292982790346059,8.973222866551282
139,638.6327803028665,645.1168490799066,2.002431227646004,647.1192803075526,6.484068777040079,8.486500004686036
140,642.8532410904565,647.1192803075526,2.8900075837766557,650.0092878913292,4.266039217096022,7.156046800872673
141,644.031690423612,650.0092878913292,4.650853151479461,654.6601410428087,5.97759746771726,10.62845061919677
142,648.4772077738353,654.6601410428087,4.334399127124561,658.9945401699333,6.182933268973443,10.517332396098027
143,653.604706439239,658.9945401699333,3.205275734067479,662.1998159040008,5.389833730694363,8.59510946476189
144,661.5076105685126,662.1998159040008,5.7734942586502624,667.9733101626512,0.692205335488211,6.465699594138528
145,667.9947433297178,667.9947433297178,4.487654190617137,672.482397520335,0.0,4.48765419061715
146,671.1620533842396,672.482397520335,3.3563186833867897,675.8387162037218,1.3203441360954002,4.676662819482203
147,676.0133158376602,676.0133158376602,5.4611625672832815,681.4744784049435,0.0,5.4611625672832815
148,683.5365442580315,683.5365442580315,2.7907338823856414,686.3272781404172,0.0,2.790733882385666
149,688.2601405688465,688.2601405688465,5.395773456162538,693.655914025009,0.0,5.3957734561624875
150,694.5710466455149,694.5710466455149,1.4218235722086567,695.9928702177235,0.0,1.4218235722086092
151,699.2118730574073,699.2118730574073,5.674432066959647,704.8863051243669,0.0,5.674432066959639
152,705.1296867635756,705.1296867635756,2.155112415021849,707.2847991785975,0.0,2.155112415021904
153,708.1135022083685,708.1135022083685,2.7243743556085867,710.837876563977,0.0,2.7243743556085747
154,710.915462503055,710.915462503055,1.3784037641333033,712.2938662671883,0.0,1.3784037641332816
155,718.1600233047213,718.1600233047213,5.729162355666824,723.8891856603882,0.0,5.729162355666858
156,721.7389743980336,723.8891856603882,3.001901188970617,726.8910868493588,2.15021126235456,5.152112451325138
157,723.6762123327713,726.8910868493588,3.0169203960813107,729.9080072454401,3.214874516587429,6.231794912668761
158,727.8106564214556,729.9080072454401,2.786342285845135,732.6943495312852,2.0973508239844705,4.883693109829551
159,735.0704792005101,735.0704792005101,1.042246427049667,736.1127256275598,0.0,1.0422464270496903
160,741.8348468063094,741.8348468063094,2.6805002738665054,744.515347080176,0.0,2.680500273866528
161,743.321374708093,744.515347080176,4.5190250006584884,749.0343720808345,1.1939723720829534,5.712997372741484
162,748.927797502291,749.0343720808345,4.763671032467819,753.7980431133024,0.10657457854347285,4.870245611011342
163,751.5585247967375,753.7980431133024,4.81615069253173,758.6141938058341,2.2395183165648405,7.0556690090966185
164,755.6089573985965,758.6141938058341,3.316569258382335,761.9307630642164,3.0052364072375894,6.321805665619877
165,757.6181722723186,761.9307630642164,1.9292752352719114,763.8600382994883,4.312590791897833,6.241866027169749
166,760.4080674347604,763.8600382994883,4.570637325011893,768.4306756245003,3.4519708647279685,8.022608189739913
167,763.5779982819429,768.4306756245003,3.875656596294764,772.3063322207951,4.852677342557399,8.728333938852188
168,768.2624448930009,772.3063322207951,4.813871752881711,777.1202039736768,4.043887327794209,8.857759080675919
169,772.8887683412461,777.1202039736768,5.4658760211302715,782.586079994807,4.231435632430703,9.697311653560973
170,778.8321617344042,782.586079994807,4.442420959973086,787.0285009547802,3.753918260402884,8.19633922037599
171,781.1916102760786,787.0285009547802,4.465093939394457,791.4935948941746,5.836890678701593,10.301984618096071
172,788.0899145996018,791.4935948941746,1.779811887829211,793.2734067820038,3.403680294572837,5.183492182402006
173,795.1139494577731,795.1139494577731,4.938686184948976,800.0526356427221,0.0,4.938686184949006
174,796.4180893449233,800.0526356427221,1.8456961861714078,801.8983318288934,3.6345462977988063,5.480242483970187
175,802.0810651266459,802.0810651266459,5.909712788084383,807.9907779147302,0.0,5.9097127880843345
176,803.4334190326165,807.9907779147302,4.927004071960034,812.9177819866902,4.557358882113704,9.484362954073731
177,806.863243869182,812.9177819866902,4.326616518478706,817.2443985051689,6.054538117508173,10.381154635986832
178,808.5357581778419,817.2443985051689,4.745183233141809,821.9895817383107,8.708640327326975,13.453823560468777
179,811.4008583160619,821.9895817383107,3.0521994539175914,825.0417811922283,10.58872342224879,13.640922876166428
180,814.9694535205387,825.0417811922283,5.351085829609444,830.3928670218378,10.072327671689663,15.423413501299137
181,817.2976333892703,830.3928670218378,4.004353473264084,834.3972204951019,13.095233632567442,17.099587105831574
182,820.00870789835,834.3972204951019,1.099443215960569,835.4966637110625,14.388512596751866,15.487955812712471
183,825.4265056063387,835.4966637110625,4.416538195128456,839.913201906191,10.070158104723873,14.486696299852383
184,831.8636577262524,839.913201906191,5.338376571623273,845.2515784778143,8.049544179938607,13.387920751561865
185,835.546793288384,845.2515784778143,3.328335753333173,848.5799142311474,9.704785189430254,13.03312094276339
186,839.7235481870647,848.5799142311474,5.917135632621237,854.4970498637687,8.856366044082733,14.773501676703972
187,846.4752078003795,854.4970498637687,4.6883389978748005,859.1853888616434,8.021842063389158,12.710181061263938
188,848.0681601711661,859.1853888616434,3.656730946060681,862.8421198077041,11.117228690477305,14.773959636537938
189,849.1111190433837,862.8421198077041,2.528135628195612,865.3702554358997,13.731000764320356,16.259136392515984
190,852.2765123720104,865.3702554358997,3.901778039018793,869.2720334749185,13.093743063889292,16.99552110290813
191,855.2784777259552,869.2720334749185,4.405180211529638,873.6772136864482,13.993555748963331,18.398735960493013
192,862.3760974251442,873.6772136864482,2.0950554543095774,875.7722691407578,11.30111626130406,13.396171715613605
193,868.7936304511911,875.7722691407578,1.7604636482254812,877.5327327889833,6.978638689566651,8.739102337792133
194,876.0566200377284,877.5327327889833,4.414365052748983,881.9470978417322,1.4761127512548455,5.890477804003808
195,878.5891178738332,881.9470978417322,3.604103308194174,885.5512011499264,3.357979967899041,6.962083276093267
196,880.5996667636391,885.5512011499264,3.2981713044597205,888.8493724543862,4.951534386287335,8.249705690747078
197,885.9203341312145,888.8493724543862,2.5025311147248237,891.351903569111,2.9290383231716532,5.431569437896428
198,893.0490885040971,893.0490885040971,5.088671282276897,898.137759786374,0.0,5.088671282276891
199,898.4187314699303,898.4187314699303,1.146026947271477,899.5647584172018,0.0,1.14602694727148
200,901.1266021343589,901.1266021343589,3.2720317477458227,904.3986338821047,0.0,3.272031747745814
201,906.4332699066638,906.4332699066638,2.0443089227678093,908.4775788294315,0.0,2.0443089227677547
202,909.8116418979157,909.8116418979157,4.210232694287136,914.0218745922028,0.0,4.210232694287129
203,911.9571699312434,914.0218745922028,2.614387578750829,916.6362621709536,2.064704660959478,4.679092239710258
204,918.4501197590976,918.4501197590976,1.549034476572362,919.99915423567,0.0,1.5490344765723876
205,923.1696385203256,923.1696385203256,5.496863277264095,928.6665017975897,0.0,5.496863277264083
206,925.0390297144022,928.6665017975897,3.6086260973534747,932.2751278949432,3.627472083187513,7.236098180541035
207,927.8520209250947,932.2751278949432,4.133211353037162,936.4083392479804,4.423106969848504,8.556318322885659
208,935.4806587050683,936.4083392479804,2.681036553065928,939.0893758010463,0.9276805429120714,3.6087170959780224
209,937.4447991917921,939.0893758010463,3.824123197734869,942.9134989987812,1.6445766092542726,5.468699806989093
210,945.0386086790785,945.0386086790785,1.082204932224439,946.1208136113029,0.0,1.0822049322243856
211,946.7878796802696,946.7878796802696,3.9991295051159303,950.7870091853855,0.0,3.9991295051158886
212,950.1331575548757,950.7870091853855,4.068336768915535,954.855345954301,0.6538516305098483,4.722188399425363
213,955.4726961267855,955.4726961267855,5.221094174063412,960.693790300849,0.0,5.22109417406341
214,958.6009742079841,960.693790300849,2.895339837789221,963.5891301386382,2.0928160928648367,4.988155930654102
215,964.9964644571932,964.9964644571932,2.4791202606375053,967.4755847178307,0.0,2.479120260637501
216,969.8912257808481,969.8912257808481,5.1055011052976,974.9967268861457,0.0,5.105501105297549
217,974.9987552948012,974.9987552948012,4.397118765129685,979.3958740599309,0.0,4.397118765129676
218,978.3256487079735,979.3958740599309,4.400524764462286,983.7963988243931,1.0702253519573333,5.470750116419595
219,980.295627755185,983.7963988243931,3.3987621507165406,987.1951609751096,3.500771069208099,6.899533219924592
220,986.234698432845,987.1951609751096,2.4874494766391932,989.6826104517488,0.9604625422646222,3.4479120189038213
221,987.4226834058359,989.6826104517488,5.4973012787814834,995.1799117305303,2.2599270459129457,7.757228324694438
222,990.6894304276113,995.1799117305303,2.0514346119536135,997.2313463424839,4.490481302918965,6.541915914872561
223,997.8227118780965,997.8227118780965,2.2504862458148414,1000.0731981239113,0.0,2.250486245814841
224,1001.9832308141814,1001.9832308141814,3.8308194237728523,1005.8140502379542,0.0,3.830819423772823
225,1004.506798969854,1005.8140502379542,3.3972481706381323,1009.2112984085924,1.3072512681002308,4.704499438738367
226,1007.5966910587557,1009.2112984085924,3.5585668437636375,1012.769865252356,1.6146073498366604,5.173174193600289
227,1013.1499940948802,1013.1499940948802,5.1501092329934925,1018.3001033278737,0.0,5.150109232993486
228,1014.2923616531226,1018.3001033278737,2.931288223185643,1021.2313915510593,4.00774167475106,6.939029897936734
229,1019.4624151080052,1021.2313915510593,4.095971088900095,1025.3273626399593,1.7689764430541572,5.864947531954158
230,1026.7833977223133,1026.7833977223133,4.493337708694684,1031.276735431008,0.0,4.493337708694753
231,1031.0788683950032,1031.276735431008,3.44995227876815,1034.7266877097763,0.19786703600493638,3.647819314773187
232,1035.2612328711252,1035.2612328711252,4.124721136281567,1039.3859540074068,0.0,4.124721136281551
233,1042.000116505641,1042.000116505641,5.866513852482674,1047.8666303581238,0.0,5.86651385248274
234,1043.408673054112,1047.8666303581238,3.013687111802863,1050.8803174699267,4.45795730401187,7.471644415814808
235,1051.1236140211724,1051.1236140211724,1.421835750536994,1052.5454497717094,0.0,1.4218357505369568
236,1052.5190726479614,1052.5454497717094,4.186765453257218,1056.7322152249667,0.026377123748034137,4.213142577005328
237,1055.1848675334475,1056.7322152249667,3.8840252404383024,1060.616240465405,1.547347691519235,5.43137293195764
238,1061.6359023266807,1061.6359023266807,5.540043286992552,1067.1759456136733,0.0,5.5400432869926135
239,1066.1719891633393,1067.1759456136733,4.735751228144554,1071.911696841818,1.0039564503340443,5.7397076784786805
240,1068.194759897301,1071.911696841818,5.17425463584354,1077.0859514776614,3.716936944516874,8.891191580360328
241,1073.44332125442,1077.0859514776614,4.99183688028819,1082.0777883579497,3.64263022324144,8.634467103529687
242,1080.576046400549,1082.0777883579497,3.796140674329996,1085.8739290322796,1.5017419574005544,5.297882631730545
243,1084.1710268395032,1085.8739290322796,5.726248842504546,1091.600177874784,1.7029021927764916,7.429151035280938
244,1086.6661426035057,1091.600177874784,5.868939801552606,1097.4691176763367,4.93403527127839,10.802975072831032
245,1091.4982949776454,1097.4691176763367,2.427221579072743,1099.8963392554094,5.970822698691336,8.39804427776403
246,1096.614598073861,1099.8963392554094,5.03912478082413,1104.9354640362335,3.281741181548341,8.320865962372409
247,1104.5814702768648,1104.9354640362335,5.808975578356216,1110.7444396145897,0.3539937593686773,6.162969337724917
248,1106.3703662439457,1110.7444396145897,3.2725230237982434,1114.016962638388,4.374073370644055,7.646596394442213
249,1112.0377572909074,1114.016962638388,4.3434312221795075,1118.3603938605675,1.9792053474805016,6.322636569660062
250,1117.913861739766,1118.3603938605675,5.471245091895193,1123.8316389524628,0.44653212080152116,5.917777212696819
251,1124.479347632906,1124.479347632906,4.068867557313454,1128.5482151902195,0.0,4.068867557313524
252,1126.0021873604342,1128.5482151902195,5.4270815564557475,1133.9752967466752,2.5460278297853165,7.973109386241049
253,1132.3736080422054,1133.9752967466752,2.3714620298290114,1136.3467587765042,1.6016887044697796,3.9731507342987697
254,1135.2161583893042,1136.3467587765042,2.402256967496002,1138.7490157440002,1.1306003872000474,3.5328573546960342
255,1140.2938639742367,1140.2938639742367,4.512446302059366,1144.806310276296,0.0,4.512446302059288
256,1144.6319700866165,1144.806310276296,1.2491432527866615,1146.0554535290826,0.1743401896794694,1.423483442466022
257,1149.4498177309626,1149.4498177309626,3.4953934209062574,1152.945211151869,0.0,3.495393420906339
258,1152.4293908983682,1152.945211151869,5.309168671874547,1158.2543798237436,0.5158202535008058,5.8249889253754645
259,1157.8708525627403,1158.2543798237436,4.483513472280084,1162.7378932960237,0.3835272610033371,4.867040733283375
260,1162.074495285976,1162.7378932960237,3.4958258266038973,1166.2337191226277,0.6633980100477856,4.15922383665179
261,1164.4469293387265,1166.2337191226277,1.5745489891564692,1167.8082681117842,1.786789783901213,3.361338773057696
262,1172.3311209190351,1172.3311209190351,5.519706272794698,1177.85082719183,0.0,5.519706272794792
263,1174.0113045438457,1177.85082719183,5.9866196896509525,1183.837446881481,3.8395226479842677,9.826142337635247
264,1180.5449154886671,1183.837446881481,2.924300275563762,1186.7617471570447,3.292531392813771,6.216831668377608
265,1187.8293479987744,1187.8293479987744,1.4379192194971622,1189.2672672182716,0.0,1.4379192194971893
266,1194.3727195373042,1194.3727195373042,1.9886711701360218,1196.3613907074403,0.0,1.9886711701360582
267,1196.7608260345005,1196.7608260345005,1.429294416396564,1198.190120450897,0.0,1.4292944163964876
268,1203.7246410107396,1203.7246410107396,2.0094812221481657,1205.7341222328878,0.0,2.0094812221482243
269,1209.9637359904402,1209.9637359904402,2.8179722006673367,1212.7817081911076,0.0,2.8179722006673273
270,1213.6797966518823,1213.6797966518823,2.2828399763742855,1215.9626366282566,0.0,2.282839976374362
271,1217.8825137696542,1217.8825137696542,2.858003044970622,1220.740516814625,0.0,2.858003044970701
272,1222.907059991898,1222.907059991898,4.409366206999243,1227.3164261988973,0.0,4.409366206999266
273,1224.837375314066,1227.3164261988973,4.726974832420012,1232.0434010313172,2.4790508848311674,7.206025717251123
274,1231.5285629620796,1232.0434010313172,2.74123251132533,1234.7846335426425,0.5148380692376122,3.2560705805628913
275,1233.6322226693862,1234.7846335426425,1.275441431666052,1236.0600749743085,1.1524108732562581,2.427852304922226
276,1235.9008322544628,1236.0600749743085,2.6582546512609624,1238.7183296255694,0.15924271984567895,2.817497371106583
277,1239.1616001480868,1239.1616001480868,5.249502015757456,1244.4111021638441,0.0,5.2495020157573435
278,1244.7531208428156,1244.7531208428156,1.015419736137291,1245.768540578953,0.0,1.0154197361373463
279,1249.5270858876881,1249.5270858876881,2.2396877401150674,1251.766773627803,0.0,2.2396877401149595
280,1257.1457225363927,1257.1457225363927,5.913425099327516,1263.0591476357201,0.0,5.913425099327469
281,1261.6341011716424,1263.0591476357201,1.688074814560276,1264.7472224502803,1.4250464640776954,3.113121278637891
